date,rating,country,employee_status,position_level,function_area,recommender_bin,perspective_commerciale_bin,approbation_pdg_bin,employee_status_label,year
2021-02-10,3.0,United States,0,Director,Other,,,,Former,2021
2021-02-10,3.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-02-11,4.0,United Arab Emirates,1,Senior Associate,Audit–Assurance,,,,Current,2021
2021-02-11,4.0,United Kingdom,0,Senior Associate,Other,,,,Former,2021
2021-02-11,5.0,Hong Kong,1,Senior Manager,Other,,,,Current,2021
2021-02-11,5.0,United States,1,,Other,,,,Current,2021
2021-02-11,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-02-12,5.0,Hong Kong,1,Senior Associate,Other,,,,Current,2021
2021-02-12,5.0,United Kingdom,1,Senior Associate,Other,1,1,,Current,2021
2021-02-13,3.0,South Africa,0,Associate,Tech–IT–Data,,,,Former,2021
2021-02-15,5.0,United Kingdom,1,Manager,Other,,,,Current,2021
2021-02-15,4.0,Russia,1,Manager,Other,1,1,1,Current,2021
2021-02-15,3.0,United Kingdom,1,Senior Associate,Other,-1,,,Current,2021
2021-02-15,4.0,Switzerland,0,Associate,Other,,,,Former,2021
2021-02-15,4.0,Japan,1,Associate,Other,1,1,,Current,2021
2021-02-16,3.0,Singapore,1,Associate,Other,,,,Current,2021
2021-02-16,3.0,United Arab Emirates,1,,Other,-1,1,1,Current,2021
2021-02-16,4.0,Malaysia,0,,Other,1,1,1,Former,2021
2021-02-16,4.0,Other,0,Manager,Other,,,,Former,2021
2021-02-17,4.0,India,1,,Tech–IT–Data,,,,Current,2021
2021-02-19,5.0,Singapore,0,Intern,Tax,,,,Former,2021
2021-02-19,4.0,India,0,Associate,Other,1,1,,Former,2021
2021-02-19,5.0,Malaysia,1,Intern,Other,,,,Current,2021
2021-02-21,5.0,United Arab Emirates,1,Associate,Other,,,,Current,2021
2021-02-22,5.0,United States,0,Manager,Other,,,,Former,2021
2021-02-22,4.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-02-22,4.0,Hong Kong,1,Associate,Audit–Assurance,,,,Current,2021
2021-02-23,3.0,Philippines,0,Associate,Other,,1,1,Former,2021
2021-02-23,4.0,United States,0,,Audit–Assurance,1,1,1,Former,2021
2021-02-23,3.0,India,1,Senior Associate,Other,,,,Current,2021
2021-02-24,5.0,India,1,Associate,Tax,,1,1,Current,2021
2021-02-24,2.0,United States,1,Associate,Other,,,,Current,2021
2021-02-24,2.0,United States,1,Associate,Consulting–Advisory,,,,Current,2021
2021-02-24,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-02-25,4.0,Singapore,0,Intern,Audit–Assurance,,,,Former,2021
2021-02-25,5.0,United States,0,Senior Associate,Other,,,,Former,2021
2021-02-25,2.0,United States,0,Associate,Audit–Assurance,,,,Former,2021
2021-02-26,5.0,United States,0,Intern,Other,,,,Former,2021
2021-02-26,3.0,Ireland,0,Associate,Other,,,,Former,2021
2021-02-26,3.0,Kenya,1,Associate,Other,-1,,,Current,2021
2021-02-26,5.0,United States,1,,Audit–Assurance,,,,Current,2021
2021-02-27,4.0,Other,0,Senior Associate,Tax,1,,,Former,2021
2021-02-28,3.0,Japan,1,Senior Associate,Other,,,,Current,2021
2021-02-28,3.0,Italy,0,Associate,Other,1,1,1,Former,2021
2021-02-28,5.0,Hong Kong,1,Senior Associate,Audit–Assurance,,,,Current,2021
2021-02-28,5.0,United States,1,,Support (HR/Ops/Finance),,1,1,Current,2021
2021-03-01,3.0,China,0,Associate,Other,,1,,Former,2021
2021-03-01,4.0,India,0,Intern,Consulting–Advisory,1,1,0,Former,2021
2021-03-01,5.0,United States,1,Intern,Audit–Assurance,,1,,Current,2021
2021-03-01,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-01,4.0,United States,1,Associate,Other,,,,Current,2021
2021-03-01,4.0,India,1,,Other,,,,Current,2021
2021-03-02,3.0,Hong Kong,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-02,5.0,Spain,1,Senior Manager,Other,,,,Current,2021
2021-03-02,4.0,United States,0,Senior Associate,Support (HR/Ops/Finance),,,,Former,2021
2021-03-02,5.0,United States,0,Senior Associate,Other,1,0,1,Former,2021
2021-03-03,3.0,United States,1,Associate,Audit–Assurance,-1,-1,0,Current,2021
2021-03-03,4.0,Luxembourg,0,Associate,Risk,1,0,0,Former,2021
2021-03-04,5.0,Canada,0,Associate,Other,1,1,1,Former,2021
2021-03-04,5.0,Thailand,1,,Audit–Assurance,,,,Current,2021
2021-03-05,5.0,India,0,Manager,Other,1,1,1,Former,2021
2021-03-06,5.0,United Kingdom,1,Associate,Other,,1,1,Current,2021
2021-03-07,4.0,United States,0,Associate,Audit–Assurance,,1,1,Former,2021
2021-03-07,5.0,United Kingdom,1,,Other,,,,Current,2021
2021-03-07,4.0,Turkey,0,,Audit–Assurance,,,,Former,2021
2021-03-07,4.0,United States,0,Senior Manager,Other,,,,Former,2021
2021-03-08,3.0,Taiwan,0,Associate,Audit–Assurance,,,,Former,2021
2021-03-08,5.0,India,0,Associate,Tech–IT–Data,,,,Former,2021
2021-03-08,4.0,Hong Kong,0,,Other,,,,Former,2021
2021-03-08,4.0,India,1,Senior Associate,Other,1,1,,Current,2021
2021-03-08,3.0,Malaysia,0,Associate,Other,,0,0,Former,2021
2021-03-08,4.0,Luxembourg,1,,Other,1,1,1,Current,2021
2021-03-09,4.0,Kenya,1,Associate,Other,,,,Current,2021
2021-03-09,3.0,United Kingdom,0,Manager,Other,,0,0,Former,2021
2021-03-09,4.0,United States,1,Manager,Tax,,,,Current,2021
2021-03-09,5.0,Australia,1,Senior Manager,Risk,1,1,1,Current,2021
2021-03-09,4.0,Australia,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-10,5.0,United States,1,,Other,,,,Current,2021
2021-03-10,5.0,United States,1,Associate,Tech–IT–Data,,,,Current,2021
2021-03-11,4.0,Czechia,1,Associate,Support (HR/Ops/Finance),1,0,0,Current,2021
2021-03-11,5.0,Hong Kong,1,Associate,Tax,,,,Current,2021
2021-03-11,5.0,Hong Kong,0,Associate,Other,,1,1,Former,2021
2021-03-12,4.0,Other,1,Associate,Other,,1,1,Current,2021
2021-03-12,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-03-14,3.0,Turkey,1,Senior Associate,Other,,,,Current,2021
2021-03-14,4.0,India,1,Associate,Other,,,,Current,2021
2021-03-15,4.0,India,1,Associate,Other,,,,Current,2021
2021-03-15,5.0,Singapore,0,,Audit–Assurance,1,1,0,Former,2021
2021-03-15,5.0,United Arab Emirates,1,Senior Associate,Other,1,1,1,Current,2021
2021-03-15,5.0,United States,1,Intern,Other,,,,Current,2021
2021-03-15,4.0,Other,1,Associate,Other,1,1,,Current,2021
2021-03-15,4.0,South Africa,0,Senior Manager,Other,,,,Former,2021
2021-03-16,5.0,Other,0,Associate,Support (HR/Ops/Finance),1,,,Former,2021
2021-03-17,5.0,United States,0,Intern,Other,,,,Former,2021
2021-03-17,4.0,United States,0,,Other,1,1,1,Former,2021
2021-03-17,4.0,Ireland,1,Associate,Other,,,,Current,2021
2021-03-17,4.0,Singapore,1,Director,Other,,,,Current,2021
2021-03-18,5.0,Indonesia,0,,Tech–IT–Data,,,,Former,2021
2021-03-18,4.0,Australia,1,Intern,Other,,,,Current,2021
2021-03-18,3.0,Hong Kong,1,Associate,Other,-1,0,0,Current,2021
2021-03-18,4.0,Singapore,1,Associate,Other,,,,Current,2021
2021-03-19,4.0,Hong Kong,0,Intern,Audit–Assurance,1,,,Former,2021
2021-03-19,4.0,Philippines,1,Associate,Audit–Assurance,-1,0,,Current,2021
2021-03-19,4.0,Other,0,,Other,1,0,0,Former,2021
2021-03-19,4.0,Singapore,1,Manager,Other,,,,Current,2021
2021-03-20,4.0,India,1,Associate,Other,,,,Current,2021
2021-03-20,4.0,Other,1,,Other,,,,Current,2021
2021-03-21,4.0,Ireland,0,,Other,,,,Former,2021
2021-03-21,4.0,Italy,1,Director,Other,,,,Current,2021
2021-03-21,5.0,United Kingdom,1,Associate,Audit–Assurance,1,1,1,Current,2021
2021-03-21,3.0,Greece,0,Associate,Audit–Assurance,1,1,1,Former,2021
2021-03-22,5.0,Hong Kong,0,Intern,Other,,,,Former,2021
2021-03-22,5.0,South Africa,1,Senior Manager,Other,,,,Current,2021
2021-03-22,4.0,Portugal,0,Associate,Tech–IT–Data,1,0,1,Former,2021
2021-03-22,3.0,Philippines,1,Associate,Audit–Assurance,1,0,,Current,2021
2021-03-23,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-03-23,2.0,United States,1,Associate,Audit–Assurance,-1,0,-1,Current,2021
2021-03-23,5.0,South Africa,1,Intern,Other,1,1,1,Current,2021
2021-03-23,5.0,United States,1,,Other,,,,Current,2021
2021-03-23,5.0,United States,1,,Other,,,,Current,2021
2021-03-23,3.0,Hong Kong,0,Intern,Tax,,,,Former,2021
2021-03-24,4.0,Philippines,1,Associate,Audit–Assurance,1,1,0,Current,2021
2021-03-24,3.0,United Kingdom,0,Senior Associate,Other,,,,Former,2021
2021-03-25,5.0,India,1,Associate,Other,1,1,1,Current,2021
2021-03-25,4.0,India,1,Associate,Other,,0,-1,Current,2021
2021-03-25,4.0,United Kingdom,0,,Other,,1,,Former,2021
2021-03-25,4.0,India,1,Senior Associate,Other,1,1,1,Current,2021
2021-03-25,5.0,United States,0,Associate,Other,,,,Former,2021
2021-03-25,4.0,South Africa,1,Manager,Audit–Assurance,,1,0,Current,2021
2021-03-26,4.0,India,1,Associate,Other,-1,1,-1,Current,2021
2021-03-26,3.0,United States,0,Senior Associate,Audit–Assurance,,,,Former,2021
2021-03-27,5.0,Czechia,1,Senior Associate,Other,,,,Current,2021
2021-03-28,4.0,Hong Kong,0,Associate,Consulting–Advisory,,,,Former,2021
2021-03-28,4.0,United Kingdom,0,,Other,,,,Former,2021
2021-03-31,5.0,United Arab Emirates,1,Associate,Other,,,,Current,2021
2021-03-31,5.0,United Kingdom,0,Senior Associate,Other,,,,Former,2021
2021-03-31,4.0,United States,1,,Other,,,,Current,2021
2021-03-31,5.0,United States,1,Manager,Other,,,,Current,2021
2021-04-01,5.0,Germany,1,Associate,Other,1,1,1,Current,2021
2021-04-02,4.0,United States,1,Associate,Other,,,,Current,2021
2021-04-03,4.0,Luxembourg,0,Manager,Other,,,,Former,2021
2021-04-03,4.0,India,1,Associate,Other,1,,,Current,2021
2021-04-03,5.0,Ireland,1,Intern,Other,1,1,1,Current,2021
2021-04-04,5.0,Hong Kong,0,Associate,Consulting–Advisory,1,1,1,Former,2021
2021-04-04,2.0,United States,1,Associate,Other,1,,1,Current,2021
2021-04-04,5.0,India,1,Intern,Other,,,,Current,2021
2021-04-05,3.0,Mauritius,1,Senior Associate,Other,1,0,0,Current,2021
2021-04-05,3.0,United States,1,Intern,Audit–Assurance,-1,0,0,Current,2021
2021-04-06,5.0,India,1,Associate,Other,,,,Current,2021
2021-04-06,5.0,Australia,1,Manager,Other,1,1,,Current,2021
2021-04-06,3.0,India,1,,Other,,,,Current,2021
2021-04-06,4.0,India,0,Manager,Audit–Assurance,1,1,1,Former,2021
2021-04-06,5.0,Canada,0,Senior Associate,Other,,,,Former,2021
2021-04-07,3.0,United States,0,Associate,Other,,,,Former,2021
2021-04-07,5.0,United States,1,Associate,Deals–Transactions,,,,Current,2021
2021-04-07,4.0,United States,0,Associate,Support (HR/Ops/Finance),,,,Former,2021
2021-04-07,5.0,United States,1,,Other,1,1,1,Current,2021
2021-04-08,5.0,United Kingdom,0,Associate,Audit–Assurance,,,,Former,2021
2021-04-08,4.0,Hong Kong,1,Intern,Other,,,,Current,2021
2021-04-09,4.0,United States,1,Associate,Tax,,1,1,Current,2021
2021-04-10,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-04-11,4.0,Australia,1,Associate,Consulting–Advisory,,,,Current,2021
2021-04-12,4.0,Luxembourg,0,,Other,,,,Former,2021
2021-04-13,2.0,United States,0,Senior Associate,Other,,0,0,Former,2021
2021-04-13,4.0,Hong Kong,1,Associate,Other,,,,Current,2021
2021-04-14,5.0,Turkey,1,,Other,-1,1,-1,Current,2021
2021-04-15,5.0,Philippines,1,Associate,Other,,,,Current,2021
2021-04-15,4.0,Other,1,Senior Associate,Other,,,,Current,2021
2021-04-16,2.0,United States,0,Associate,Tech–IT–Data,,,,Former,2021
2021-04-17,4.0,Netherlands,1,Senior Associate,Other,,,,Current,2021
2021-04-18,4.0,Other,0,,Other,,,,Former,2021
2021-04-18,5.0,Switzerland,1,Senior Associate,Other,,,,Current,2021
2021-04-19,5.0,Hong Kong,0,Intern,Other,,,,Former,2021
2021-04-19,5.0,United States,1,Associate,Tax,,,,Current,2021
2021-04-19,4.0,Italy,1,Senior Manager,Support (HR/Ops/Finance),,1,0,Current,2021
2021-04-20,3.0,Singapore,1,Associate,Other,,,,Current,2021
2021-04-20,3.0,Philippines,0,Associate,Other,-1,-1,0,Former,2021
2021-04-20,5.0,Hong Kong,1,Associate,Deals–Transactions,,1,1,Current,2021
2021-04-20,5.0,United States,1,Manager,Other,,,1,Current,2021
2021-04-20,4.0,Other,0,Manager,Audit–Assurance,,1,,Former,2021
2021-04-21,5.0,United States,1,,Other,,,,Current,2021
2021-04-21,5.0,Qatar,1,Senior Associate,Other,1,,,Current,2021
2021-04-21,4.0,United States,1,Associate,Other,,1,1,Current,2021
2021-04-22,5.0,Hong Kong,0,Intern,Other,1,0,1,Former,2021
2021-04-22,4.0,Hong Kong,0,Intern,Audit–Assurance,,1,0,Former,2021
2021-04-22,3.0,Hong Kong,0,Senior Associate,Other,,,,Former,2021
2021-04-23,4.0,United States,1,Senior Associate,Other,1,1,,Current,2021
2021-04-23,4.0,Turkey,0,Intern,Other,,,,Former,2021
2021-04-24,4.0,United States,1,Manager,Other,,,,Current,2021
2021-04-25,5.0,India,1,Associate,Other,1,1,1,Current,2021
2021-04-25,4.0,United Kingdom,1,Associate,Other,,,,Current,2021
2021-04-25,5.0,Singapore,1,Associate,Audit–Assurance,,,,Current,2021
2021-04-26,5.0,Russia,1,Intern,Other,1,1,1,Current,2021
2021-04-26,3.0,United States,1,Associate,Tech–IT–Data,,,,Current,2021
2021-04-26,4.0,Australia,1,Manager,Other,,,,Current,2021
2021-04-28,5.0,United States,1,Director,Other,1,1,,Current,2021
2021-04-28,3.0,United States,1,Associate,Other,,,,Current,2021
2021-04-28,5.0,United States,1,,Other,,,,Current,2021
2021-04-28,2.0,Israel,0,,Other,,,,Former,2021
2021-04-29,5.0,China,0,Intern,Other,,,,Former,2021
2021-04-29,4.0,Hong Kong,0,Associate,Other,,,,Former,2021
2021-04-30,4.0,United Kingdom,0,Director,Other,,,,Former,2021
2021-05-02,3.0,United Kingdom,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-03,4.0,Other,0,Senior Associate,Other,,,,Former,2021
2021-05-03,5.0,India,0,,Other,,,,Former,2021
2021-05-03,4.0,Hungary,1,Associate,Tax,,,,Current,2021
2021-05-03,3.0,Other,0,Associate,Audit–Assurance,,,,Former,2021
2021-05-04,5.0,Malaysia,1,Associate,Audit–Assurance,1,1,0,Current,2021
2021-05-04,5.0,United Kingdom,1,Senior Associate,Other,1,1,1,Current,2021
2021-05-05,4.0,United States,1,Associate,Other,,,,Current,2021
2021-05-05,3.0,South Africa,0,Manager,Audit–Assurance,,,,Former,2021
2021-05-05,3.0,India,0,,Other,,,,Former,2021
2021-05-05,5.0,Malaysia,1,Associate,Other,,,,Current,2021
2021-05-06,3.0,Hong Kong,1,Senior Associate,Other,1,-1,,Current,2021
2021-05-06,4.0,United States,0,Manager,Other,,,,Former,2021
2021-05-06,4.0,United States,1,Manager,Tax,,,,Current,2021
2021-05-06,4.0,United States,1,Senior Associate,Other,,1,1,Current,2021
2021-05-06,5.0,Egypt,1,Associate,Other,,1,1,Current,2021
2021-05-06,4.0,Hong Kong,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-07,5.0,India,1,Manager,Other,,,,Current,2021
2021-05-07,3.0,United States,1,Manager,Other,,,,Current,2021
2021-05-08,5.0,United Kingdom,0,,Other,,,,Former,2021
2021-05-08,4.0,Turkey,1,Associate,Tech–IT–Data,1,0,,Current,2021
2021-05-08,4.0,United States,0,Associate,Other,,,,Former,2021
2021-05-09,5.0,United Kingdom,0,Associate,Other,1,1,,Former,2021
2021-05-09,3.0,United States,1,Senior Associate,Other,1,,,Current,2021
2021-05-09,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-10,5.0,Turkey,1,Senior Manager,Audit–Assurance,,,,Current,2021
2021-05-10,3.0,Malaysia,1,Manager,Consulting–Advisory,1,1,1,Current,2021
2021-05-10,5.0,Singapore,1,Associate,Other,,,,Current,2021
2021-05-10,5.0,India,1,Associate,Other,,1,1,Current,2021
2021-05-11,4.0,India,1,Associate,Other,,,,Current,2021
2021-05-11,5.0,Russia,1,Senior Associate,Other,1,,0,Current,2021
2021-05-11,2.0,United Kingdom,1,,Other,-1,-1,,Current,2021
2021-05-11,5.0,United States,1,Associate,Other,,,,Current,2021
2021-05-11,5.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-05-12,4.0,India,1,Senior Associate,Audit–Assurance,,1,,Current,2021
2021-05-12,4.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-05-12,4.0,United States,1,Associate,Tax,1,1,1,Current,2021
2021-05-13,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-16,4.0,India,1,,Other,,,,Current,2021
2021-05-17,5.0,India,1,Senior Associate,Other,1,1,1,Current,2021
2021-05-17,3.0,United Kingdom,1,Associate,Risk,,,,Current,2021
2021-05-17,5.0,United States,1,Intern,Other,,,,Current,2021
2021-05-17,4.0,Hong Kong,1,Associate,Audit–Assurance,1,1,,Current,2021
2021-05-18,3.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-20,3.0,India,0,Associate,Tax,,,,Former,2021
2021-05-20,4.0,United States,1,Associate,Audit–Assurance,,1,1,Current,2021
2021-05-21,3.0,United States,1,Associate,Tech–IT–Data,,,,Current,2021
2021-05-23,4.0,Hong Kong,1,,Other,,,,Current,2021
2021-05-23,4.0,United States,1,Manager,Tax,,,,Current,2021
2021-05-23,4.0,Indonesia,1,Associate,Other,,,,Current,2021
2021-05-24,4.0,India,1,,Other,,,,Current,2021
2021-05-24,4.0,Other,1,Senior Associate,Other,1,1,0,Current,2021
2021-05-24,3.0,United States,1,Associate,Tax,,,,Current,2021
2021-05-24,5.0,India,1,Manager,Other,,1,1,Current,2021
2021-05-24,4.0,Hong Kong,0,Manager,Other,1,0,,Former,2021
2021-05-25,2.0,United Arab Emirates,1,Senior Associate,Other,-1,-1,0,Current,2021
2021-05-25,4.0,United States,1,Associate,Other,,,,Current,2021
2021-05-26,3.0,United Kingdom,0,Associate,Other,1,1,0,Former,2021
2021-05-27,5.0,India,0,Associate,Other,,,,Former,2021
2021-05-27,5.0,United States,1,Associate,Other,,,,Current,2021
2021-05-27,4.0,India,1,Senior Associate,Other,,,,Current,2021
2021-05-27,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-05-28,4.0,India,1,,Tech–IT–Data,,,,Current,2021
2021-05-28,5.0,United States,1,Senior Associate,Deals–Transactions,,,,Current,2021
2021-05-28,4.0,Japan,1,,Other,,0,,Current,2021
2021-05-28,4.0,United States,0,Associate,Audit–Assurance,1,1,,Former,2021
2021-05-30,3.0,Italy,1,Intern,Audit–Assurance,1,1,0,Current,2021
2021-05-31,5.0,Australia,1,Senior Associate,Other,,,,Current,2021
2021-05-31,3.0,United Kingdom,1,Manager,Other,,,,Current,2021
2021-06-01,4.0,India,0,Manager,Other,1,1,1,Former,2021
2021-06-01,5.0,Indonesia,1,Associate,Other,1,1,0,Current,2021
2021-06-01,4.0,United Arab Emirates,1,,Other,,,,Current,2021
2021-06-01,4.0,China,0,,Audit–Assurance,,1,0,Former,2021
2021-06-02,5.0,Australia,1,,Other,,,,Current,2021
2021-06-03,4.0,United States,1,Manager,Other,,1,1,Current,2021
2021-06-03,4.0,United States,1,,Other,1,1,1,Current,2021
2021-06-03,3.0,United States,0,Manager,Other,,1,0,Former,2021
2021-06-03,4.0,United States,1,Senior Associate,Other,1,1,0,Current,2021
2021-06-03,4.0,South Korea,1,Associate,Other,-1,0,0,Current,2021
2021-06-04,4.0,United Kingdom,0,Manager,Other,,0,0,Former,2021
2021-06-05,3.0,United States,1,Associate,Audit–Assurance,,1,1,Current,2021
2021-06-05,4.0,United Kingdom,1,Manager,Audit–Assurance,,1,1,Current,2021
2021-06-05,4.0,India,0,Associate,Other,,,,Former,2021
2021-06-06,4.0,United Kingdom,0,Senior Associate,Audit–Assurance,-1,0,1,Former,2021
2021-06-06,5.0,United States,0,Associate,Other,,,,Former,2021
2021-06-07,5.0,India,1,Manager,Deals–Transactions,1,0,0,Current,2021
2021-06-07,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-06-07,5.0,United States,1,Director,Other,,,,Current,2021
2021-06-08,3.0,Nigeria,1,Intern,Other,1,1,1,Current,2021
2021-06-08,3.0,India,0,Associate,Risk,,,,Former,2021
2021-06-09,5.0,India,1,Intern,Other,1,0,1,Current,2021
2021-06-09,4.0,Singapore,1,Associate,Tax,,1,0,Current,2021
2021-06-10,4.0,Other,1,Senior Associate,Other,1,1,,Current,2021
2021-06-11,4.0,India,1,Senior Associate,Other,1,1,1,Current,2021
2021-06-11,4.0,Australia,1,,Other,1,1,,Current,2021
2021-06-11,4.0,United States,1,,Other,,,,Current,2021
2021-06-11,5.0,United Kingdom,1,Associate,Audit–Assurance,1,1,1,Current,2021
2021-06-13,5.0,Luxembourg,1,,Other,1,1,0,Current,2021
2021-06-14,5.0,Saudi Arabia,1,Manager,Other,,,,Current,2021
2021-06-14,4.0,Hong Kong,1,,Other,-1,1,,Current,2021
2021-06-14,4.0,Luxembourg,1,Associate,Other,,,,Current,2021
2021-06-14,3.0,India,0,Senior Associate,Other,-1,0,0,Former,2021
2021-06-14,5.0,United States,1,Associate,Audit–Assurance,,,,Current,2021
2021-06-15,5.0,Netherlands,1,Director,Consulting–Advisory,,,,Current,2021
2021-06-15,3.0,United Kingdom,1,,Tax,1,1,1,Current,2021
2021-06-16,4.0,Switzerland,0,Associate,Other,,,,Former,2021
2021-06-16,4.0,Egypt,1,Associate,Tech–IT–Data,,,,Current,2021
2021-06-16,5.0,Other,1,Manager,Other,,1,1,Current,2021
2021-06-18,5.0,India,1,Associate,Other,,,,Current,2021
2021-06-18,5.0,Germany,1,Senior Associate,Other,,1,,Current,2021
2021-06-19,4.0,Singapore,1,,Audit–Assurance,,,,Current,2021
2021-06-21,4.0,Hong Kong,0,Associate,Other,,,,Former,2021
2021-06-21,3.0,United States,0,,Other,,,,Former,2021
2021-06-21,5.0,Canada,1,,Tech–IT–Data,,,,Current,2021
2021-06-21,3.0,United States,1,Associate,Audit–Assurance,,0,1,Current,2021
2021-06-22,5.0,Australia,1,Senior Manager,Other,1,,,Current,2021
2021-06-22,5.0,Other,1,Associate,Other,,,,Current,2021
2021-06-22,4.0,Malaysia,0,,Other,,,,Former,2021
2021-06-22,5.0,Other,1,Associate,Other,,1,1,Current,2021
2021-06-22,5.0,United States,1,Senior Manager,Other,,,,Current,2021
2021-06-23,5.0,Other,1,Associate,Tax,,,,Current,2021
2021-06-23,4.0,United States,1,Senior Associate,Other,,,,Current,2021
2021-06-23,5.0,United States,1,Senior Associate,Other,1,,1,Current,2021
2021-06-24,4.0,India,0,,Other,1,1,,Former,2021
2021-06-24,5.0,Thailand,0,Senior Associate,Other,,,1,Former,2021
2021-06-24,4.0,India,0,Associate,Other,,,,Former,2021
2021-06-24,4.0,United Kingdom,0,Manager,Other,,,,Former,2021
2021-06-24,4.0,United States,1,Associate,Tax,,,,Current,2021
2021-06-24,5.0,United Kingdom,0,Associate,Other,1,1,1,Former,2021
2021-06-24,5.0,India,0,,Other,1,1,1,Former,2021
